date,price,year,day,totaltx
5/31/2016 0:00,531.8,2016,152,221608
6/1/2016 0:00,536.42,2016,153,232317
6/2/2016 0:00,538.14,2016,154,235731
6/3/2016 0:00,570.47,2016,155,228630
6/4/2016 0:00,573.45,2016,156,193426
6/5/2016 0:00,574.11,2016,157,189105
6/6/2016 0:00,585.53,2016,158,226729
6/7/2016 0:00,577.86,2016,159,231928
6/8/2016 0:00,583.1,2016,160,236645
6/9/2016 0:00,576.45,2016,161,231092
6/10/2016 0:00,579.13,2016,162,226396
6/11/2016 0:00,611.78,2016,163,214224
6/12/2016 0:00,675.34,2016,164,210247
6/13/2016 0:00,705.62,2016,165,259375
6/14/2016 0:00,685.99,2016,166,244333
6/15/2016 0:00,696.32,2016,167,268635
6/16/2016 0:00,768.24,2016,168,262702
6/17/2016 0:00,747.55,2016,169,243054
6/18/2016 0:00,755.68,2016,170,239131
6/19/2016 0:00,764.04,2016,171,218812
6/20/2016 0:00,727.95,2016,172,250449
6/21/2016 0:00,665.88,2016,173,249599
6/22/2016 0:00,602.89,2016,174,234980
6/23/2016 0:00,625.49,2016,175,237165
6/24/2016 0:00,665.16,2016,176,240808
6/25/2016 0:00,665.33,2016,177,200212
6/26/2016 0:00,630.25,2016,178,178771
6/27/2016 0:00,658.4,2016,179,221992
6/28/2016 0:00,646.3,2016,180,213266
6/29/2016 0:00,639.08,2016,181,223575
6/30/2016 0:00,672.48,2016,182,229156
7/1/2016 0:00,676.52,2016,183,206959
7/2/2016 0:00,703.69,2016,184,193287
7/3/2016 0:00,659.69,2016,185,181381
7/4/2016 0:00,681.63,2016,186,205691
7/5/2016 0:00,668.09,2016,187,222192
7/6/2016 0:00,676.11,2016,188,214066
7/7/2016 0:00,639.76,2016,189,216956
7/8/2016 0:00,664.74,2016,190,209696
7/9/2016 0:00,650.63,2016,191,177503
7/10/2016 0:00,649.96,2016,192,164247
7/11/2016 0:00,649.03,2016,193,225256
7/12/2016 0:00,664.84,2016,194,222414
7/13/2016 0:00,653.93,2016,195,215156
7/14/2016 0:00,659.64,2016,196,208597
7/15/2016 0:00,664.88,2016,197,217671
7/16/2016 0:00,663.54,2016,198,183530
7/17/2016 0:00,679.05,2016,199,170698
7/18/2016 0:00,673.59,2016,200,227897
7/19/2016 0:00,673.84,2016,201,226504
7/20/2016 0:00,666.18,2016,202,223218
7/21/2016 0:00,665.1,2016,203,226899
7/22/2016 0:00,650.82,2016,204,210479
7/23/2016 0:00,654.86,2016,205,189878
7/24/2016 0:00,661.05,2016,206,189356
7/25/2016 0:00,655.13,2016,207,248777
7/26/2016 0:00,651.08,2016,208,233257
7/27/2016 0:00,655.44,2016,209,234114
7/28/2016 0:00,655.63,2016,210,232781
7/29/2016 0:00,656.67,2016,211,226472
7/30/2016 0:00,654.98,2016,212,203098
7/31/2016 0:00,625.88,2016,213,189767
8/1/2016 0:00,607.37,2016,214,237365
8/2/2016 0:00,552.82,2016,215,251740
8/3/2016 0:00,565.26,2016,216,225999
8/4/2016 0:00,578.32,2016,217,236907
8/5/2016 0:00,574.96,2016,218,232172
8/6/2016 0:00,588.42,2016,219,190423
8/7/2016 0:00,592.78,2016,220,188088
8/8/2016 0:00,590.62,2016,221,242680
8/9/2016 0:00,584.76,2016,222,239022
8/10/2016 0:00,592.89,2016,223,249205
8/11/2016 0:00,586.52,2016,224,243368
8/12/2016 0:00,586.03,2016,225,231766
8/13/2016 0:00,585.08,2016,226,211693
8/14/2016 0:00,571.44,2016,227,200834
8/15/2016 0:00,567.2,2016,228,217151
8/16/2016 0:00,576.25,2016,229,247281
8/17/2016 0:00,571.74,2016,230,239474
8/18/2016 0:00,572.5,2016,231,243009
8/19/2016 0:00,573.66,2016,232,241376
8/20/2016 0:00,580.7,2016,233,199843
8/21/2016 0:00,580.69,2016,234,189678
8/22/2016 0:00,584.73,2016,235,228645
8/23/2016 0:00,581.28,2016,236,243265
8/24/2016 0:00,577.99,2016,237,237161
8/25/2016 0:00,575.73,2016,238,231107
8/26/2016 0:00,578.16,2016,239,214916
8/27/2016 0:00,568.67,2016,240,190056
8/28/2016 0:00,573.55,2016,241,183676
8/29/2016 0:00,572.36,2016,242,240661
8/30/2016 0:00,576,2016,243,231805
8/31/2016 0:00,572.33,2016,244,232015
9/1/2016 0:00,571.69,2016,245,238085
9/2/2016 0:00,574.15,2016,246,218096
9/3/2016 0:00,598.38,2016,247,179651
9/4/2016 0:00,608.92,2016,248,185972
9/5/2016 0:00,606.03,2016,249,229519
9/6/2016 0:00,611.07,2016,250,243504
9/7/2016 0:00,614.79,2016,251,241801
9/8/2016 0:00,624.95,2016,252,221297
9/9/2016 0:00,621.8,2016,253,222479
9/10/2016 0:00,622.21,2016,254,184268
9/11/2016 0:00,605.81,2016,255,189638
9/12/2016 0:00,606.31,2016,256,216047
9/13/2016 0:00,606.92,2016,257,235645
9/14/2016 0:00,608.22,2016,258,227239
9/15/2016 0:00,605.21,2016,259,236421
9/16/2016 0:00,606.33,2016,260,222947
9/17/2016 0:00,605.29,2016,261,201816
9/18/2016 0:00,608.7,2016,262,190080
9/19/2016 0:00,608.53,2016,263,237066
9/20/2016 0:00,599.47,2016,264,237396
9/21/2016 0:00,595.8,2016,265,237402
9/22/2016 0:00,595.03,2016,266,233644
9/23/2016 0:00,601.71,2016,267,211762
9/24/2016 0:00,601.34,2016,268,216598
9/25/2016 0:00,599.18,2016,269,194838
9/26/2016 0:00,606.81,2016,270,238382
9/27/2016 0:00,604.76,2016,271,234815
9/28/2016 0:00,603.52,2016,272,240205
9/29/2016 0:00,605.06,2016,273,241812
9/30/2016 0:00,608.44,2016,274,248664
10/1/2016 0:00,613.93,2016,275,210761
10/2/2016 0:00,610.29,2016,276,200593
10/3/2016 0:00,612.34,2016,277,262118
10/4/2016 0:00,609.37,2016,278,261638
10/5/2016 0:00,610.88,2016,279,264358
10/6/2016 0:00,610.9,2016,280,275059
10/7/2016 0:00,616.49,2016,281,268740
10/8/2016 0:00,616.6,2016,282,240344
10/9/2016 0:00,614.62,2016,283,213693
10/10/2016 0:00,617.42,2016,284,233683
10/11/2016 0:00,639.37,2016,285,264224
10/12/2016 0:00,635.08,2016,286,223096
10/13/2016 0:00,635.02,2016,287,231685
10/14/2016 0:00,638.37,2016,288,240811
10/15/2016 0:00,637.37,2016,289,200285
10/16/2016 0:00,639.83,2016,290,200320
10/17/2016 0:00,636.92,2016,291,246757
10/18/2016 0:00,635.51,2016,292,249997
10/19/2016 0:00,628.15,2016,293,201605
10/20/2016 0:00,628.62,2016,294,272286
10/21/2016 0:00,630.15,2016,295,260691
10/22/2016 0:00,652.71,2016,296,213767
10/23/2016 0:00,649.24,2016,297,193724
10/24/2016 0:00,648.4,2016,298,233763
10/25/2016 0:00,652.89,2016,299,233891
10/26/2016 0:00,674.36,2016,300,250715
10/27/2016 0:00,686.52,2016,301,301052
10/28/2016 0:00,688.1,2016,302,238669
10/29/2016 0:00,712.87,2016,303,231968
10/30/2016 0:00,696.35,2016,304,211104
10/31/2016 0:00,697.37,2016,305,245993
11/1/2016 0:00,729.27,2016,306,243717
11/2/2016 0:00,742.46,2016,307,277709
11/3/2016 0:00,687.51,2016,308,266497
11/4/2016 0:00,702.54,2016,309,251830
11/5/2016 0:00,704.16,2016,310,230247
11/6/2016 0:00,712.24,2016,311,246154
11/7/2016 0:00,704.02,2016,312,281378
11/8/2016 0:00,709.15,2016,313,283667
11/9/2016 0:00,721.19,2016,314,271019
11/10/2016 0:00,713.67,2016,315,267499
11/11/2016 0:00,716.56,2016,316,244174
11/12/2016 0:00,703.55,2016,317,235429
11/13/2016 0:00,702.5,2016,318,223932
11/14/2016 0:00,706.39,2016,319,269763
11/15/2016 0:00,711.96,2016,320,287825
11/16/2016 0:00,742.07,2016,321,296119
11/17/2016 0:00,735.41,2016,322,272845
11/18/2016 0:00,749.68,2016,323,271777
11/19/2016 0:00,750.63,2016,324,251349
11/20/2016 0:00,728.61,2016,325,241910
11/21/2016 0:00,736.72,2016,326,287218
11/22/2016 0:00,748.22,2016,327,313965
11/23/2016 0:00,741.6,2016,328,254618
11/24/2016 0:00,736.4,2016,329,336339
11/25/2016 0:00,738.28,2016,330,302439
11/26/2016 0:00,732.82,2016,331,266804
11/27/2016 0:00,728.42,2016,332,245031
11/28/2016 0:00,731.75,2016,333,302195
11/29/2016 0:00,731.76,2016,334,291063
11/30/2016 0:00,742.01,2016,335,298383
12/1/2016 0:00,753.25,2016,336,260371
12/2/2016 0:00,771.41,2016,337,297294
12/3/2016 0:00,764.97,2016,338,269084
12/4/2016 0:00,766.46,2016,339,255539
12/5/2016 0:00,750.71,2016,340,284366
12/6/2016 0:00,758.81,2016,341,322543
12/7/2016 0:00,763.9,2016,342,297971
12/8/2016 0:00,766.75,2016,343,276397
12/9/2016 0:00,770.41,2016,344,265515
12/10/2016 0:00,773.21,2016,345,249832
12/11/2016 0:00,768.62,2016,346,229171
12/12/2016 0:00,777.91,2016,347,285829
12/13/2016 0:00,775.25,2016,348,289175
12/14/2016 0:00,776.64,2016,349,291066
12/15/2016 0:00,775.48,2016,350,281955
12/16/2016 0:00,780.85,2016,351,265042
12/17/2016 0:00,788.58,2016,352,236809
12/18/2016 0:00,788.59,2016,353,245239
12/19/2016 0:00,790.16,2016,354,285399
12/20/2016 0:00,798.78,2016,355,311269
12/21/2016 0:00,833.1,2016,356,313723
12/22/2016 0:00,858.74,2016,357,308164
12/23/2016 0:00,916.79,2016,358,299235
12/24/2016 0:00,894.2,2016,359,229564
12/25/2016 0:00,894.48,2016,360,199448
12/26/2016 0:00,902.55,2016,361,264033
12/27/2016 0:00,931.11,2016,362,295781
12/28/2016 0:00,978.01,2016,363,306563
12/29/2016 0:00,969.62,2016,364,300248
12/30/2016 0:00,960.47,2016,365,288346
1/1/2017 0:00,997.69,2017,1,204354
1/2/2017 0:00,1018.05,2017,2,290396
1/3/2017 0:00,1030.82,2017,3,303381
1/4/2017 0:00,1129.87,2017,4,344424
1/5/2017 0:00,1005.81,2017,5,304519
1/6/2017 0:00,895.67,2017,6,319169
1/7/2017 0:00,905.17,2017,7,273887
1/8/2017 0:00,913.52,2017,8,258314
1/9/2017 0:00,899.35,2017,9,280200
1/10/2017 0:00,904.79,2017,10,320052
1/11/2017 0:00,775.98,2017,11,306433
1/12/2017 0:00,802.83,2017,12,287570
1/13/2017 0:00,826.12,2017,13,273263
1/14/2017 0:00,818.64,2017,14,237591
1/15/2017 0:00,822.42,2017,15,235514
1/16/2017 0:00,830.26,2017,16,275581
1/17/2017 0:00,904.45,2017,17,292850
1/18/2017 0:00,884.25,2017,18,299943
1/19/2017 0:00,898.02,2017,19,296531
1/20/2017 0:00,891.62,2017,20,293459
1/21/2017 0:00,920.01,2017,21,256703
1/22/2017 0:00,925.33,2017,22,245627
1/23/2017 0:00,912.69,2017,23,206995
1/24/2017 0:00,885.65,2017,24,303169
1/25/2017 0:00,894.11,2017,25,332505
1/26/2017 0:00,915.1,2017,26,289936
1/27/2017 0:00,918.56,2017,27,274674
1/28/2017 0:00,920.28,2017,28,233748
1/29/2017 0:00,914.04,2017,29,215861
1/30/2017 0:00,920.24,2017,30,297112
1/31/2017 0:00,967.67,2017,31,328762
2/1/2017 0:00,987.35,2017,32,328313
2/2/2017 0:00,1007.79,2017,33,231115
2/3/2017 0:00,1018.11,2017,34,359633
2/4/2017 0:00,1033.65,2017,35,280142
2/5/2017 0:00,1013.99,2017,36,270297
2/6/2017 0:00,1024.61,2017,37,245062
2/7/2017 0:00,1052.54,2017,38,326546
2/8/2017 0:00,1054.34,2017,39,331911
2/9/2017 0:00,988.95,2017,40,317480
2/10/2017 0:00,993.08,2017,41,295983
2/11/2017 0:00,1010,2017,42,250261
2/12/2017 0:00,999.51,2017,43,239160
2/13/2017 0:00,996.86,2017,44,315128
2/14/2017 0:00,1009.25,2017,45,300042
2/15/2017 0:00,1009.12,2017,46,302837
2/16/2017 0:00,1034.08,2017,47,275522
2/17/2017 0:00,1053.12,2017,48,325813
2/18/2017 0:00,1058.41,2017,49,280018
2/19/2017 0:00,1052.82,2017,50,255975
2/20/2017 0:00,1083.24,2017,51,276240
2/21/2017 0:00,1123.66,2017,52,276593
2/22/2017 0:00,1122.19,2017,53,286819
2/23/2017 0:00,1178.38,2017,54,330612
2/24/2017 0:00,1180.92,2017,55,351289
2/25/2017 0:00,1151.58,2017,56,305522
2/26/2017 0:00,1179.97,2017,57,273309
2/27/2017 0:00,1194.28,2017,58,294099
2/28/2017 0:00,1190.89,2017,59,328891
3/1/2017 0:00,1230.02,2017,60,332490
3/2/2017 0:00,1260.92,2017,61,301799
3/3/2017 0:00,1290.79,2017,62,334042
3/4/2017 0:00,1267.68,2017,63,275801
3/5/2017 0:00,1277.68,2017,64,271247
3/6/2017 0:00,1280.87,2017,65,293070
3/7/2017 0:00,1232.43,2017,66,336599
3/8/2017 0:00,1150.48,2017,67,297505
3/9/2017 0:00,1191.81,2017,68,297525
3/10/2017 0:00,1117.02,2017,69,307645
3/11/2017 0:00,1181.64,2017,70,258261
3/12/2017 0:00,1229.5,2017,71,231117
3/13/2017 0:00,1243.24,2017,72,285758
3/14/2017 0:00,1246.31,2017,73,300527
3/15/2017 0:00,1259.6,2017,74,288528
3/16/2017 0:00,1172.91,2017,75,327552
3/17/2017 0:00,1070.13,2017,76,310747
3/18/2017 0:00,970.6,2017,77,248476
3/19/2017 0:00,1017.8,2017,78,243150
3/20/2017 0:00,1041.34,2017,79,284533
3/21/2017 0:00,1115.04,2017,80,305414
3/22/2017 0:00,1037.44,2017,81,307535
3/23/2017 0:00,1029.95,2017,82,293939
3/24/2017 0:00,935.95,2017,83,276945
3/25/2017 0:00,964.69,2017,84,243872
3/26/2017 0:00,965.23,2017,85,210712
3/27/2017 0:00,1040.49,2017,86,273905
3/28/2017 0:00,1044.25,2017,87,282160
3/29/2017 0:00,1040.39,2017,88,278050
3/30/2017 0:00,1037.53,2017,89,276003
3/31/2017 0:00,1079.75,2017,90,272518
4/1/2017 0:00,1089.51,2017,91,252866
4/2/2017 0:00,1098.78,2017,92,238687
4/3/2017 0:00,1147.63,2017,93,284243
4/4/2017 0:00,1143.75,2017,94,278835
4/5/2017 0:00,1135,2017,95,300688
4/6/2017 0:00,1190.6,2017,96,289243
4/7/2017 0:00,1193.02,2017,97,286121
4/8/2017 0:00,1184.82,2017,98,234179
4/9/2017 0:00,1210.05,2017,99,232834
4/10/2017 0:00,1213.34,2017,100,290891
4/11/2017 0:00,1224.77,2017,101,297553
4/12/2017 0:00,1216.5,2017,102,280374
4/13/2017 0:00,1178.53,2017,103,224690
4/14/2017 0:00,1183.44,2017,104,292901
4/15/2017 0:00,1180.7,2017,105,258590
4/16/2017 0:00,1184.79,2017,106,213910
4/17/2017 0:00,1203.73,2017,107,259405
4/18/2017 0:00,1217.6,2017,108,312289
4/19/2017 0:00,1226.94,2017,109,301039
4/20/2017 0:00,1255.4,2017,110,281133
4/21/2017 0:00,1257.13,2017,111,304343
4/22/2017 0:00,1244.37,2017,112,267840
4/23/2017 0:00,1248.22,2017,113,247071
4/24/2017 0:00,1248.32,2017,114,233504
4/25/2017 0:00,1263.54,2017,115,346462
4/26/2017 0:00,1284.84,2017,116,309518
4/27/2017 0:00,1329.19,2017,117,294651
4/28/2017 0:00,1320.05,2017,118,323510
4/29/2017 0:00,1327.04,2017,119,323074
4/30/2017 0:00,1347.96,2017,120,284406
5/1/2017 0:00,1402.08,2017,121,311653
5/2/2017 0:00,1443.68,2017,122,323068
5/3/2017 0:00,1492,2017,123,292283
5/4/2017 0:00,1515.63,2017,124,337518
5/5/2017 0:00,1512.21,2017,125,310659
5/6/2017 0:00,1548.29,2017,126,344295
5/7/2017 0:00,1555.47,2017,127,325257
5/8/2017 0:00,1639.32,2017,128,349575
5/9/2017 0:00,1706.93,2017,129,341132
5/10/2017 0:00,1756.8,2017,130,331411
5/11/2017 0:00,1807.37,2017,131,274115
5/12/2017 0:00,1676.99,2017,132,322323
5/13/2017 0:00,1759.96,2017,133,324122
5/14/2017 0:00,1772.42,2017,134,382405
5/15/2017 0:00,1697.38,2017,135,324599
5/16/2017 0:00,1718.2,2017,136,222738
5/17/2017 0:00,1802.16,2017,137,321440
5/18/2017 0:00,1887.33,2017,138,285385
5/19/2017 0:00,1968.1,2017,139,329821
5/20/2017 0:00,2051.73,2017,140,349371
5/21/2017 0:00,2055.62,2017,141,322336
5/22/2017 0:00,2139.03,2017,142,343951
5/23/2017 0:00,2291.48,2017,143,343403
5/24/2017 0:00,2476.3,2017,144,367599
5/25/2017 0:00,2357.5,2017,145,331439
5/26/2017 0:00,2247.48,2017,146,318698
5/27/2017 0:00,2106.31,2017,147,349817
5/28/2017 0:00,2207.58,2017,148,288963
5/29/2017 0:00,2289.87,2017,149,355838
5/30/2017 0:00,2197.23,2017,150,336700
5/31/2017 0:00,2330.23,2017,151,316052
6/1/2017 0:00,2452.18,2017,152,304119
6/2/2017 0:00,2517.41,2017,153,301367
6/3/2017 0:00,2555.65,2017,154,267772
6/4/2017 0:00,2552.81,2017,155,266891
6/5/2017 0:00,2736.59,2017,156,319095
6/6/2017 0:00,2914.08,2017,157,294004
6/7/2017 0:00,2694.22,2017,158,332331
6/8/2017 0:00,2825.03,2017,159,292307
6/9/2017 0:00,2826.7,2017,160,283180
6/10/2017 0:00,2942.34,2017,161,237117
6/11/2017 0:00,3018.54,2017,162,243191
6/12/2017 0:00,2682.59,2017,163,268205
6/13/2017 0:00,2738.93,2017,164,296593
6/14/2017 0:00,2494.48,2017,165,295414
6/15/2017 0:00,2456.92,2017,166,275389
6/16/2017 0:00,2528.1,2017,167,276318
6/17/2017 0:00,2664,2017,168,225021
6/18/2017 0:00,2576.17,2017,169,208772
6/19/2017 0:00,2641.66,2017,170,283647
6/20/2017 0:00,2778.83,2017,171,267796
6/21/2017 0:00,2712.16,2017,172,277180
6/22/2017 0:00,2740.79,2017,173,276569
6/23/2017 0:00,2738.22,2017,174,249899
6/24/2017 0:00,2619.12,2017,175,213415
6/25/2017 0:00,2594.45,2017,176,192326
6/26/2017 0:00,2485.36,2017,177,262513
6/27/2017 0:00,2593.17,2017,178,262701
6/28/2017 0:00,2584.56,2017,179,273308
6/29/2017 0:00,2561.56,2017,180,243402
6/30/2017 0:00,2499.98,2017,181,253669
7/1/2017 0:00,2460.2,2017,182,214419
7/2/2017 0:00,2529.78,2017,183,194486
7/3/2017 0:00,2581.07,2017,184,259597
7/4/2017 0:00,2625.07,2017,185,262559
7/5/2017 0:00,2629.27,2017,186,233004
7/6/2017 0:00,2619.11,2017,187,236195
7/7/2017 0:00,2521.24,2017,188,241374
7/8/2017 0:00,2579.93,2017,189,204974
7/9/2017 0:00,2525.67,2017,190,191574
7/10/2017 0:00,2371.96,2017,191,262649
7/11/2017 0:00,2332.19,2017,192,260902
7/12/2017 0:00,2423.16,2017,193,261095
7/13/2017 0:00,2354.783417,2017,194,241435
7/14/2017 0:00,2190.947833,2017,195,234109
7/15/2017 0:00,2058.9956,2017,196,210824
7/16/2017 0:00,1931.2143,2017,197,201547
7/17/2017 0:00,2176.623488,2017,198,242405
7/18/2017 0:00,2320.12225,2017,199,253246
7/19/2017 0:00,2264.7657,2017,200,257382
7/20/2017 0:00,2898.188417,2017,201,249210
7/21/2017 0:00,2682.195363,2017,202,253760
7/22/2017 0:00,2807.609857,2017,203,209760
7/23/2017 0:00,2725.549717,2017,204,186092
7/24/2017 0:00,2751.821029,2017,205,239690
7/25/2017 0:00,2560.997917,2017,206,247430
7/26/2017 0:00,2495.028586,2017,207,234441
7/27/2017 0:00,2647.625,2017,208,229670
7/28/2017 0:00,2781.636583,2017,209,253620
7/29/2017 0:00,2722.512786,2017,210,192962
7/30/2017 0:00,2745.955417,2017,211,207578
7/31/2017 0:00,2866.431667,2017,212,203927
8/1/2017 0:00,2710.413067,2017,213,130114
8/2/2017 0:00,2693.633983,2017,214,217102
8/3/2017 0:00,2794.117717,2017,215,223710
8/4/2017 0:00,2873.851083,2017,216,237044
8/5/2017 0:00,3218.115017,2017,217,228859
8/6/2017 0:00,3252.562533,2017,218,203492
8/7/2017 0:00,3407.226833,2017,219,265675
8/8/2017 0:00,3457.374333,2017,220,270191
8/9/2017 0:00,3357.326317,2017,221,260784
8/10/2017 0:00,3424.4042,2017,222,262914
8/11/2017 0:00,3632.506667,2017,223,265575
8/12/2017 0:00,3852.802914,2017,224,270072
8/13/2017 0:00,4125.54802,2017,225,264507
8/14/2017 0:00,4282.992,2017,226,262670
8/15/2017 0:00,4217.028329,2017,227,309934
8/16/2017 0:00,4360.876871,2017,228,295288
8/17/2017 0:00,4328.725717,2017,229,344123
8/18/2017 0:00,4130.440067,2017,230,290522
8/19/2017 0:00,4222.662214,2017,231,254064
8/20/2017 0:00,4157.958033,2017,232,218423
8/21/2017 0:00,4043.722,2017,233,235581
8/22/2017 0:00,4082.180983,2017,234,217671
8/23/2017 0:00,4174.95,2017,235,288889
8/24/2017 0:00,4340.316717,2017,236,204230
8/25/2017 0:00,4363.05445,2017,237,211469
8/26/2017 0:00,4360.513317,2017,238,236309
8/27/2017 0:00,4354.308333,2017,239,250979
8/28/2017 0:00,4391.673517,2017,240,232037
8/29/2017 0:00,4607.98545,2017,241,279792
8/30/2017 0:00,4594.98785,2017,242,267972
8/31/2017 0:00,4748.255,2017,243,285567
9/1/2017 0:00,4911.740017,2017,244,280034
9/2/2017 0:00,4580.38748,2017,245,224041
9/3/2017 0:00,4648.159983,2017,246,198196
9/4/2017 0:00,4344.098317,2017,247,281010
9/5/2017 0:00,4488.72014,2017,248,282288
9/6/2017 0:00,4641.822017,2017,249,272269
9/7/2017 0:00,4654.6585,2017,250,267715
9/8/2017 0:00,4310.750183,2017,251,259430
9/9/2017 0:00,4375.55952,2017,252,213904
9/10/2017 0:00,4329.955,2017,253,202396
9/11/2017 0:00,4248.090017,2017,254,252624
9/12/2017 0:00,4219.036617,2017,255,254407
9/13/2017 0:00,3961.271267,2017,256,265201
9/14/2017 0:00,3319.63,2017,257,276823
9/15/2017 0:00,3774.265283,2017,258,286828
9/16/2017 0:00,3763.62604,2017,259,215029
9/17/2017 0:00,3746.060783,2017,260,197520
9/18/2017 0:00,4093.316667,2017,261,246925
9/19/2017 0:00,3943.413333,2017,262,254047
9/20/2017 0:00,3977.561667,2017,263,252196
9/21/2017 0:00,3658.898183,2017,264,244907
9/22/2017 0:00,3637.50255,2017,265,222606
9/23/2017 0:00,3776.3869,2017,266,195492
9/24/2017 0:00,3703.04065,2017,267,191675
9/25/2017 0:00,3942.555,2017,268,241099
9/26/2017 0:00,3910.307383,2017,269,255175
9/27/2017 0:00,4202.554983,2017,270,274858
9/28/2017 0:00,4201.98905,2017,271,261803
9/29/2017 0:00,4193.574667,2017,272,256747
9/30/2017 0:00,4335.368317,2017,273,206684
10/1/2017 0:00,4360.722967,2017,274,215165
10/2/2017 0:00,4386.88375,2017,275,290469
10/3/2017 0:00,4293.3066,2017,276,283914
10/4/2017 0:00,4225.175,2017,277,248891
10/5/2017 0:00,4338.852,2017,278,269078
10/6/2017 0:00,4345.603333,2017,279,264795
10/7/2017 0:00,4376.191667,2017,280,229225
10/8/2017 0:00,4602.280883,2017,281,254565
10/9/2017 0:00,4777.967817,2017,282,302521
10/10/2017 0:00,4782.28,2017,283,296099
10/11/2017 0:00,4819.485767,2017,284,300054
10/12/2017 0:00,5325.130683,2017,285,279797
10/13/2017 0:00,5563.806567,2017,286,328506
10/14/2017 0:00,5739.438733,2017,287,298553
10/15/2017 0:00,5647.311667,2017,288,263942
10/16/2017 0:00,5711.205867,2017,289,322148
10/17/2017 0:00,5603.71294,2017,290,342826
10/18/2017 0:00,5546.1761,2017,291,337980
10/19/2017 0:00,5727.6335,2017,292,343365
10/20/2017 0:00,5979.45984,2017,293,309953
10/21/2017 0:00,6020.371683,2017,294,313582
10/22/2017 0:00,5983.18455,2017,295,291628
10/23/2017 0:00,5876.079867,2017,296,339995
10/24/2017 0:00,5505.827767,2017,297,322883
10/25/2017 0:00,5669.622533,2017,298,305925
10/26/2017 0:00,5893.138417,2017,299,255284
10/27/2017 0:00,5772.504983,2017,300,254200
10/28/2017 0:00,5776.69695,2017,301,231703
10/29/2017 0:00,6155.43402,2017,302,324291
10/30/2017 0:00,6105.87422,2017,303,311696
10/31/2017 0:00,6388.645167,2017,304,258886
11/1/2017 0:00,6665.306683,2017,305,373621
11/2/2017 0:00,7068.0201,2017,306,329205
11/3/2017 0:00,7197.72006,2017,307,265120
11/4/2017 0:00,7437.543317,2017,308,305433
11/5/2017 0:00,7377.012367,2017,309,273115
11/6/2017 0:00,6989.071667,2017,310,273139
11/7/2017 0:00,7092.127233,2017,311,330249
11/8/2017 0:00,7415.87825,2017,312,313220
11/9/2017 0:00,7158.03706,2017,313,323243
11/10/2017 0:00,6719.39785,2017,314,252555
11/11/2017 0:00,6362.851033,2017,315,200885
11/12/2017 0:00,5716.301583,2017,316,213720
11/13/2017 0:00,6550.227533,2017,317,302256
11/14/2017 0:00,6635.412633,2017,318,286100
11/15/2017 0:00,7301.42992,2017,319,313018
11/16/2017 0:00,7815.0307,2017,320,316841
11/17/2017 0:00,7786.884367,2017,321,288049
11/18/2017 0:00,7817.140383,2017,322,265935
11/19/2017 0:00,8007.654067,2017,323,267800
11/20/2017 0:00,8255.596817,2017,324,344327
11/21/2017 0:00,8059.8,2017,325,379639
11/22/2017 0:00,8268.035,2017,326,314401
11/23/2017 0:00,8148.95,2017,327,339336
11/24/2017 0:00,8250.978333,2017,328,330264
11/25/2017 0:00,8707.407267,2017,329,315627
11/26/2017 0:00,9284.1438,2017,330,337285
11/27/2017 0:00,9718.29505,2017,331,382315
11/28/2017 0:00,9952.50882,2017,332,381444
11/29/2017 0:00,9879.328333,2017,333,405089
11/30/2017 0:00,10147.372,2017,334,374130
12/1/2017 0:00,10883.912,2017,335,404505
12/2/2017 0:00,11071.36833,2017,336,326405
12/3/2017 0:00,11332.622,2017,337,356216
12/4/2017 0:00,11584.83,2017,338,402378
12/5/2017 0:00,11878.43333,2017,339,424779
12/6/2017 0:00,13540.98,2017,340,427561
12/7/2017 0:00,16501.97167,2017,341,372275
12/8/2017 0:00,16007.43667,2017,342,399710
12/9/2017 0:00,15142.83415,2017,343,384862
12/10/2017 0:00,14869.805,2017,344,326424
12/11/2017 0:00,16762.11667,2017,345,396467
12/12/2017 0:00,17276.39333,2017,346,380807
12/13/2017 0:00,16808.36667,2017,347,436794
12/14/2017 0:00,16678.892,2017,348,471086
12/15/2017 0:00,17771.9,2017,349,386936
12/16/2017 0:00,19498.68333,2017,350,378566
12/17/2017 0:00,19289.785,2017,351,377025
12/18/2017 0:00,18961.85667,2017,352,390211
12/19/2017 0:00,17737.11167,2017,353,408119
12/20/2017 0:00,16026.27167,2017,354,361048
12/21/2017 0:00,16047.51,2017,355,343473
12/22/2017 0:00,15190.945,2017,356,341508
12/23/2017 0:00,15360.26167,2017,357,313244
12/24/2017 0:00,13949.175,2017,358,261482
12/25/2017 0:00,14119.02833,2017,359,220754
12/26/2017 0:00,15999.04833,2017,360,279232
12/27/2017 0:00,15589.32167,2017,361,316216
12/28/2017 0:00,14380.58167,2017,362,298345
12/29/2017 0:00,14640.14,2017,363,353859
12/30/2017 0:00,13215.574,2017,364,350328
12/31/2017 0:00,14165.575,2017,365,262815
